Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(Pa),   Alti(m)
  2020/8/8,  11:48:41,  3.903750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.740000,44.785156,101369.484375,-3.703149
  2020/8/8,  11:49:34,  3.913750,    0,       0.000000,       0.000000,        33,        11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.850000,45.554688,101372.929688,-3.989653
  2020/8/8,  11:49:44,  3.913750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.879999,45.184570,101370.437500,-3.781561
  2020/8/8,  11:49:54,  3.913750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.900000,44.933594,101370.546875,-3.791614
  2020/8/8,   11:50:4,  3.902500,    0,       0.000000,       0.000000,        90,        30,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.910000,44.825195,101365.562500,-3.376424
  2020/8/8,  11:50:14,  3.911250,    0,       0.000000,       0.000000,        90,        30,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.920000,44.731445,101372.906250,-3.987643
  2020/8/8,  11:50:24,  3.911250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.930000,44.599609,101370.773438,-3.810714
  2020/8/8,  11:50:34,  3.908750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.950001,44.527344,101374.257812,-4.100232
  2020/8/8,  11:50:44,  3.908750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.950001,44.468750,101376.531250,-4.289217
  2020/8/8,  11:50:54,  3.910000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.959999,44.432617,101372.125000,-3.922300
  2020/8/8,   11:51:4,  3.910000,    0,       0.000000,       0.000000,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.959999,44.348633,101368.312500,-3.605635
  2020/8/8,  11:51:14,  3.911250,    0,       0.000000,       0.000000,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.969999,44.325195,101371.960938,-3.909232
  2020/8/8,  11:51:24,  3.913750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.969999,44.229492,101370.968750,-3.826799
  2020/8/8,  11:51:34,  3.912500,    0,       0.000000,       0.000000,        33,        11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.980000,44.243164,101371.656250,-3.884100
  2020/8/8,  11:51:44,  3.911250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.980000,44.242188,101374.039062,-4.082137
  2020/8/8,  11:51:54,  3.911250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.990000,44.147461,101372.484375,-3.952458
  2020/8/8,   11:52:4,  3.898750,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.980000,44.169922,101375.031250,-4.164567
  2020/8/8,  11:52:14,  3.908750,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.980000,44.146484,101377.718750,-4.387730
  2020/8/8,  11:52:24,  3.908750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.990000,44.075195,101374.312500,-4.104252
  2020/8/8,  11:52:34,  3.908750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.990000,44.098633,101368.671875,-3.634789
  2020/8/8,  11:52:44,  3.910000,    0,       0.000000,       0.000000,       129,        43,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.990000,44.098633,101372.906250,-3.987643
  2020/8/8,  11:52:54,  3.911250,    0,       0.000000,       0.000000,       294,        98,        24,         3,         0,         0,         1,         1,         2,         1,         1,         2, 22.990000,44.075195,101374.734375,-4.139436
  2020/8/8,   11:53:4,  3.901250,    0,       0.000000,       0.000000,       300,       100,        20,         3,         0,         0,         0,         1,         2,         0,         1,         2, 23.010000,44.051758,101376.804688,-4.312338
  2020/8/8,  11:53:14,  3.911250,    0,       0.000000,       0.000000,       480,       160,        16,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.000000,44.063477,101372.156250,-3.925316
  2020/8/8,  11:53:24,  3.912500,    0,       0.000000,       0.000000,       273,        87,        17,         3,         3,         0,         0,         1,         3,         0,         1,         3, 23.000000,44.316406,101374.976562,-4.159541
  2020/8/8,  11:53:34,  3.911250,    0,       0.000000,       0.000000,       126,        38,        20,         6,         6,         3,         0,         0,         4,         0,         0,         4, 23.010000,44.112305,101381.453125,-4.699346
  2020/8/8,  11:53:44,  3.911250,    0,       0.000000,       0.000000,        51,        13,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 23.000000,44.087891,101374.976562,-4.159541
  2020/8/8,  11:53:54,  3.911250,    0,       0.000000,       0.000000,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.000000,44.076172,101372.156250,-3.925316
  2020/8/8,   11:54:4,  3.901250,    0,       0.000000,       0.000000,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.010000,44.063477,101371.156250,-3.841878
  2020/8/8,  11:54:14,  3.908750,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.000000,44.063477,101369.328125,-3.690080
  2020/8/8,  11:54:36,  3.911250,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.000000,44.063477,101370.328125,-3.773519
  2020/8/8,  11:54:53,  3.911250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.000000,44.062500,101368.500000,-3.620714
  2020/8/8,  11:55:10,  3.901250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.000000,44.026367,101367.093750,-3.504099
  2020/8/8,  11:55:27,  3.908750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.000000,44.027344,101372.156250,-3.925316
  2020/8/8,  11:55:44,  3.908750,    0,       0.000000,       0.000000,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.000000,44.015625,101369.328125,-3.690080
  2020/8/8,  11:55:54,  3.901250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.010000,43.980469,101368.750000,-3.641826
  2020/8/8,   11:56:4,  3.902500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.010000,43.967773,101375.812500,-4.229908
